,Date,Ta
0,2021-09-21 00:00,0.085
1,2021-09-21 01:00,0.085
2,2021-09-21 02:00,0.085
3,2021-09-21 03:00,0.0825
4,2021-09-21 04:00,0.0825
5,2021-09-21 05:00,0.0825
6,2021-09-21 06:00,0.08
7,2021-09-21 07:00,0.08
8,2021-09-21 08:00,0.08
9,2021-09-21 09:00,0.08
10,2021-09-21 10:00,0.08
11,2021-09-21 11:00,0.08
12,2021-09-21 12:00,0.0775
13,2021-09-21 13:00,0.0775
14,2021-09-21 14:00,0.0775
15,2021-09-21 15:00,0.0925
16,2021-09-21 16:00,0.0925
17,2021-09-21 17:00,0.0925
18,2021-09-21 18:00,0.1
19,2021-09-21 19:00,0.1
20,2021-09-21 20:00,0.1
21,2021-09-21 21:00,0.095
22,2021-09-21 22:00,0.095
23,2021-09-21 23:00,0.095
