,Date,Ta
0,2021-10-08 00:00,0.049
1,2021-10-08 01:00,0.049
2,2021-10-08 02:00,0.049
3,2021-10-08 03:00,0.047599999999999996
4,2021-10-08 04:00,0.047599999999999996
5,2021-10-08 05:00,0.047599999999999996
6,2021-10-08 06:00,0.0434
7,2021-10-08 07:00,0.0434
8,2021-10-08 08:00,0.0434
9,2021-10-08 09:00,0.0448
10,2021-10-08 10:00,0.0448
11,2021-10-08 11:00,0.0448
12,2021-10-08 12:00,0.0448
13,2021-10-08 13:00,0.0448
14,2021-10-08 14:00,0.0448
15,2021-10-08 15:00,0.0448
16,2021-10-08 16:00,0.0448
17,2021-10-08 17:00,0.0448
18,2021-10-08 18:00,0.042
19,2021-10-08 19:00,0.042
20,2021-10-08 20:00,0.042
21,2021-10-08 21:00,0.049
22,2021-10-08 22:00,0.049
23,2021-10-08 23:00,0.049
